URL,Title,Author,Date_Published,Time_Published,Article
https://www.ibtimes.com/tesla-tsla-solarcity-scty-announce-26-billion-merger-2396488,"Tesla (TSLA), SolarCity (SCTY) Announce $2.6 Billion Merger",Seerat Chabba,08/01/16,8:27 AM,"['UPDATE: 5:54 p.m. EDT —\xa0Tesla Motors Inc. and SolarCity Corp. confirmed their merger Monday after the latter agreed to the electric car maker’s $2.6 billion offer — about half of the solar panel installer’s value last year.\xa0The final offer stood at $25.37 a share, $200 million less than the initial proposal of about $2.8 billion that Tesla CEO Elon Musk had outlined in June. \xa0As the deal was finalized, shares of both companies took a hit. Tesla was down by 2.04 percent in after-hours trading while SolarCity saw a dip of 7.42 percent, indicating uncertainty among\xa0shareholders.Original story:Troubled electric car maker\xa0Tesla Motors, Inc. and solar panel installer SolarCity Corp. are expected to announce a merger Monday, people familiar with the matter told Reuters.\xa0The step is in line with Tesla founder and billionaire Elon Musk’s master plan “part deux” released last month that aims at offering its consumers a source of hardware to power a low-carbon lifestyle through the merger.Along with his position as the chief executive of Tesla, Musk is also the chairman of SolarCity and holds the maximum amount of shares in both entities. However, SolarCity formed a special committee to review the electric car maker’s offer away from Musk’s influence.    Elon Musk, CEO and CTO of SpaceX, CEO and product architect of Tesla Motors, and chairman of SolarCity, attends the Allen & Company Sun Valley Conference in Sun Valley, Idaho, July 7, 2015. Photo: Getty Images/Scott Olson  Under the deal, SolarCity may continue to court offers from competing companies for a short period of time even after the merger has been signed — popularly referred to as a ‘go-shop’ provision — which could possibly benefit SolarCity in increasing the price from the original offer of about $2.8 billion in an all-stock transaction announced by Tesla last month.The deal would see SolarCity shares convert to Tesla shares at a ratio of\xa00.122 to 0.131.\xa0SolarCity, a prominent name in California’s residential solar panel market since 2007, has a market capitalization of $2.6 billion compared to Tesla’s $34.6 billion.Musk and his cousins, SolarCity CEO Lyndon Rive and board member Peter Rive, along with a number of Tesla and SolarCity executives have reportedly recused themselves from voting when the deal comes up for vote.Musk has made the case for the merger repeatedly, arguing\xa0that by installing solar panels on their roofs, consumers will be able to send power to Tesla storage batteries — from the company’s $5 billion Gigafactory in Nevada — and cars in their homes.Tesla has been under fire after the U.S. National Highway Traffic Safety Administration disclosed that it was investigating a fatal accident involving the Tesla Model S whose drive was using the car’s Autopilot\xa0system. However, Tesla told members of the Senate Commerce Committee last\xa0Thursday that a problem with the automatic braking system of its Model S car could\xa0have been responsible for the crash.\xa0This system is “separate and distinct” from the Autopilot.Last month, the company announced that its deliveries for the quarter had fallen short of its forecasts. Its second-quarter results are scheduled to be released on Aug. 3.']"
https://www.ibtimes.com/tesla-tsla-model-s-crash-company-faults-cars-automatic-braking-system-2396151,Tesla (TSLA) Model S Crash: Company Faults Car's Automatic Braking System,Avaneesh Pandey,07/30/16,6:08 AM,"['Tesla Motors Inc. told members of the Senate Commerce Committee Thursday that a problem with the automatic braking system of its Model S car — which is ""separate and distinct"" from the Autopilot — may have been responsible for its recent fatal crash.Joshua Brown, 40, was killed in May when his Model S, driving on autopilot, crashed into a truck. The incident, which marked the first fatality involving a self-driving car, triggered concerns over the safety of Tesla\'s crash-avoidance and autopilot systems, and is now being investigated by the National Highway Transportation Safety Administration.According to an unnamed source cited by Reuters, Tesla officials told committee members that braking failure is not the same as a malfunction in its autopilot system, which manages steering, changing lanes, adaptive cruise control and several other features meant to prevent accidents. However, the exact distinction between the two systems was not made clear.""Those systems are supposed to work together to prevent an accident,"" Karl Brauer, a senior analyst at the auto research firm Kelley Blue Book, told the New York Times. “But either the car didn’t know it had to stop, or it did know and wasn’t able to stop. That involves Autopilot and the automatic braking.""The information presented at the meeting will do little to dispel enduring concerns about Tesla\'s Autopilot — a feature that the company has hailed as ""better than human.""""Autopilot is a key component of the image Tesla wants to project,"" Brauer told the Times. ""They’ve made a big deal about it. So they don’t want to be in the position of saying that there’s something wrong with something that’s part of the whole company’s image.""According to Reuters, Tesla officials are still trying to determine \xa0whether the car’s radar and camera input for the emergency braking system failed to detect the truck, or whether it detected but misidentified it as an overpass, road sign or a bridge — structures it is built to ""tune out.""""What we know is that the vehicle was on a divided highway with Autopilot engaged when a tractor trailer drove across the highway perpendicular to the Model S. Neither Autopilot nor the driver noticed the white side of the tractor trailer against a brightly lit sky, so the brake was not applied,"" Tesla wrote in a June 30 blog post. ""Had the Model S impacted the front or rear of the trailer, even at high speed, its advanced crash safety system would likely have prevented serious injury as it has in numerous other similar incidents.""']"
https://www.ibtimes.com/elon-musk-unveils-master-plan-tesla-motors-tsla-talks-about-expansion-electric-trucks-2393456,"Elon Musk Unveils ‘Master Plan’ For Tesla Motors (TSLA), Talks About Expansion Into Electric Trucks, Buses, Ride-Sharing Business",Kukil Bora,07/21/16,2:32 AM,"[""Tesla Motors Inc.’s billionaire CEO Elon Musk knows very well how to spark curiosity among consumers before making a major announcement. He took to Twitter on July 10 to let his more than 4 million followers know that he was working on a “master plan.” Without revealing much about what he has in mind, Musk managed to tantalize his followers with minor tidbits for 10 days, before unveiling an ambitious plan Wednesday to expand the company into electric trucks and buses, ride-sharing business and solar energy systems.Musk wrote a blog post, titled “Master Plan, Part Deux,” on the company’s website to share his vision of an integrated carbon-free energy enterprise that would offer a wider range of vehicles, products and services beyond electric cars and batteries that Tesla has been working on over the years. Musk also explained why the integration of Tesla and SolarCity Corp., where he is a major shareholder, is necessary to achieve his goals.“We can't do this well if Tesla and SolarCity are different companies, which is why we need to combine and break down the barriers inherent to being separate companies,” the South African-born Canadian-American business magnate wrote. “Now that Tesla is ready to scale Powerwall and SolarCity is ready to provide highly differentiated solar, the time has come to bring them together.”Musk said he wanted to use the technology of SolarCity, a San Mateo, California-based rooftop solar panel installer, to help charge an expanding range of Tesla’s electric vehicles, addressing both personal and public transport as well as cargo shipping. According to him, the new vehicles will include a commercial truck called the “Tesla Semi,” which “will deliver a substantial reduction in the cost of cargo transport,” a public transport bus, a new kind of pickup truck and a compact SUV.“There are two other types of electric vehicles needed: heavy-duty trucks and high passenger-density urban transport. Both are in the early stages of development at Tesla and should be ready for unveiling next year,” Musk wrote, without providing details on how the new projects would be financed.In addition, Musk also talked about the company’s ambitions for a ride-sharing business. According to him, Tesla will continue to pursue self-driving car technology, which will one day enable the company’s customers to use their cars for ride-sharing “to make money for you when you aren’t using it.”“You will also be able to add your car to the Tesla shared fleet just by tapping a button on the Tesla phone app and have it generate income for you while you're at work or on vacation, significantly offsetting and at times potentially exceeding the monthly loan or lease cost,” Must wrote.However, some analysts are not convinced, and think that Musk’s plan of adding more products to Tesla’s lineup is far-fetched.“Tesla’s latest Master Plan includes expanding its electric vehicle product line to cover all major segments, when it hasn’t been meeting production targets with the limited product line it has now and in the next couple of years.” Michelle Krebs, an analyst for Autotrader.com Inc., told Bloomberg in an email, adding that Musk’s “master plan” did not detail how and when Tesla will be profitable.In May, Tesla sold nearly $1.7 billion in new shares to fund projects, including development of the company’s new Model 3 car lineup. Some part of that amount is also expected to be utilized to speed up production of 500,000 vehicles a year by 2018, Reuters reported.Musk announced earlier this month that the company increased its production in the second quarter of 2016 by 20 percent, compared with the January-March period, producing just short of 2,000 cars per week. However, with only 14,370 vehicles delivered during the April-June quarter, the company fell well short of its initial target of 17,000 deliveries. In the first quarter of this year, Tesla Motors delivered 14,810 vehicles.""]"
https://www.ibtimes.com/tesla-motors-tsla-20-elon-musk-teases-top-secret-tweet-2390393,Tesla Motors (TSLA) 2.0: Elon Musk Teases With ‘Top Secret’ Tweet,Himanshu Goenka,07/11/16,2:34 AM,"[""The last couple of weeks have not been the best for Tesla Motors, Inc. The stock price fell by about 13 percent in the week Tesla announced a bid for CEO Elon Musk’s SolarCity (it has recovered since).A week later, the company came under investigation by the National Highway Traffic Safety Administration for a fatal crash, involving the company’s Model S sedan that was driving on its Autopilot feature. On July 1, another Model X was involved in an accident, and\xa0last week, the automaker announced it had delivered fewer cars during the second quarter of 2016 than it had planned to.On July 10, birthday of Nikola Tesla — the visionary scientist whose name Elon Musk has appropriated for his electric cars company — the billionaire entrepreneur announced on Twitter that he is “working on Top Secret Tesla Master Plan Part 2.”Working on Top Secret Tesla Masterplan, Part 2. Hoping to publish later this week.— Elon Musk (@elonmusk) July 10, 2016Although no one knows what Musk has in his mind,\xa0the tweet is reminiscent of a blog post from 10 years ago. Under the title “The Secret Tesla Motors Master Plan (just between you and me),” he had discussed his plans for cars that would later become the Model S and Model 3.Does this mean we are going to see another futuristic concept being unleashed upon the world? Or as cynics would have it, is it just a ploy to divert attention away from all the negative news surrounding the company of late?Either way, we will know soon. Meanwhile, in the hours since Musk’s tweet, there has been a lot of speculation about the nature of the secret plan.@elonmusk is it conquer the world or a car that can fly? because i'm in for both of those— Eduardo Marin (@Ed_Marin) July 10, 2016@elonmusk is it an Iron Man suit?— Roy van Rijn (@royvanrijn) July 10, 2016@_Joep @elonmusk yip, an ebike would rock.— Steven Hook (@steviedeehook) July 10, 2016And as always, there were some funny ones too.@elonmusk your own cologne? You could call it Elon Musk.— anthellis (@Anthellis) July 10, 2016""]"
https://www.ibtimes.com/tesla-motors-tsla-q2-production-rises-deliveries-fall-2389155,"Tesla Motors (TSLA) Q2 Production Rises, Deliveries Fall",Himanshu Goenka,07/04/16,1:53 AM,"['Tesla Motors, Inc. increased its production in the second quarter by 20 percent, compared with the January-March period, producing just short of 2,000 cars per week. But the electric car maker faltered on its deliveries during the April-June quarter, which fell over 15 percent short of the company’s target and also 3 percent from its deliveries in the previous three-month period.The Elon Musk-owned company released a statement Sunday — right in the middle of a long weekend — that said it produced 18,345 vehicles during the second quarter, a “steep production ramp” that led to “almost half of the quarter’s production” to occur “in the final four weeks. With continued productivity improvements, Tesla expects output to reach 2,200 vehicles per week in Q3 and 2,400 vehicles per week in Q4.”The automaker added that the current and projected production levels are in line with “current order rate trends and backlog.” However, Tesla seems to be having a difficult time getting the produced cars from the manufacturing plant to its customers.It delivered only 14,370 vehicles — 9,745 Model S and 4,625 Model X — during the second quarter, falling well short of its stated target of 17,000 deliveries and declining from the 14,810 vehicles it delivered during the previous quarter. The quarter was the second consecutive one where the company fell short of its delivery targets.Tesla cited its increased production and a very high number of vehicles in transit as the reasons for lower deliveries. It said 5,150 vehicles were on their way to customers at the end of June, and were expected to be delivered early in the ongoing third quarter. The automaker expects to produce and deliver 50,000 vehicles in the last six months of 2016, the statement added. The total deliveries for the year will certainly fall short of the company’s target of between 80,000 and 90,000 vehicles.The company has been increasing its production as it prepares to meet the production deadline for Model 3, its mass market sedan, which was ambitiously brought forward by two years.The National Highway Traffic Safety Administration launched an investigation into the 2015 Tesla Model S last week after a driver was involved in a fatal crash while using the car’s “Autopilot” self-drive feature, the most advanced of its kind used in commercial cars yet.The company’s stock took a hit a couple of weeks ago when CEO Musk announced a $2.86 billion all-stock offer to buy SolarCity Corp., where Musk is chairman and largest shareholder. However, the stock revived quickly, climbing over 12 percent during last week.']"
https://www.ibtimes.com/tesla-tsla-model-s-crash-nhtsa-opens-investigation-autopilot-mode-2388839,Tesla (TSLA) Model S Crash: NHTSA Opens Investigation Into Autopilot Mode,Himanshu Goenka,07/01/16,7:08 AM,"['Tesla Motors Inc. said in a blog post Thursday it was being investigated by the National Highway Traffic Safety Administration for a fatal crash involving the company’s Model S sedan. The NHTSA opened “a preliminary investigation into the performance of the autopilot” feature of the car following the accident in May.A driver was killed in Florida in May while using the self-drive feature in the 2015 Model S. According to Tesla, “the vehicle was on a divided highway with autopilot engaged when a tractor trailer drove across the highway perpendicular to the Model S. Neither autopilot nor the driver noticed the white side of the tractor trailer against a brightly lit sky, so the brake was not applied. The high ride height of the trailer combined with its positioning across the road and the extremely rare circumstances of the impact caused the Model S to pass under the trailer, with the bottom of the trailer impacting the windshield of the Model S.”The company did not identify the customer but said: “He was a friend to Tesla and the broader EV community, a person who spent his life focused on innovation and the promise of technology and who believed strongly in Tesla’s mission.”Various news outlets, citing the Florida Highway Patrol, identified the deceased as Joshua Brown. In April, Brown posted a video on YouTube that showed the car swerving to avoid a truck. He also called the Model S “hands down the best car I have ever owned.” His death is the first known fatality linked to using the self-drive feature of the Model S.Tesla’s shares had gained 0.99 percent on Nasdaq during Thursday trade but fell 3.95 percent during after-market hours.']"
https://www.ibtimes.com/five-stocks-watch-wednesday-tesla-motors-inc-tsla-solarcity-corp-scty-adobe-systems-2385350,"Five Stocks To Watch Wednesday: Tesla Motors Inc. (TSLA), SolarCity Corp. (SCTY), Adobe Systems Inc. (ADBE) And More",Owen Davis,06/22/16,8:51 AM,"[""Tesla Motors Inc.For Elon Musk it’s a “no brainer,” but investors were less than certain Tuesday night after the tech magnate announced a $2.8 billion deal for his company Tesla Motors (TSLA) to buy the struggling SolarCity Corp., Musk’s renewable energy company.Musk said the combined company could benefit from consumer appetites: Why not get your solar panel, electric car and battery pack all at once? But investors punished Tesla’s stock in after-hours trading, unclear as to how the car manufacturer would be affected by SolarCity’s $6.2 billion in debt and other liabilities.SolarCity Corp.Shares of SolarCity (SCTY), meanwhile, advanced 15 percent on the news of Musk’s stock offer. The company is the largest provider of residential solar installation in the country.Adobe Systems Inc.Shares in the software company Adobe (ADBE) slid in premarket trading after projecting a lower-than-expected earnings forecast for the current quarter. Still, analysts at Bernstein, Goldman Sachs and Citigroup all raised the stock’s target price Wednesday.Nike Inc.Analysts at Cowen and Co.\xa0cut shares of Nike (NKE) to $65, from $70, a day after analysts cut their price outlook for the stock to $67, from $74. The stock, trading down slightly before the market's open, has been under pressure for months, with competition rising in the basketball space.Marathon Oil Corp.After a year that saw its stock price plunge 45 percent, Marathon Oil (MRO) is seeing\xa0a rebound Wednesday\xa0after announcing it will pay $888 million for PayRock Energy, which specializes in oil exploration. Analysts at several banks raised their targets for Marathon Wednesday morning.""]"
https://www.ibtimes.com/tesla-tsla-model-3-use-panasonic-batteries-elon-musk-snubs-reports-samsung-talks-2379453,Tesla (TSLA) Model 3 To Use Panasonic Batteries; Elon Musk Snubs Reports Of Samsung Talks,Himanshu Goenka,06/08/16,3:29 AM,"['Billionaire entrepreneur Elon Musk took the Twitter route late Tuesday to dismiss reports that said Tesla Motors was in talks with Samsung SDI to supply batteries for its upcoming “affordable” sedan, the Model 3. Musk said his company was “working exclusively with Panasonic” for the batteries.Would like to clarify that Tesla is working exclusively with Panasonic for Model 3 cells. News articles claiming otherwise are incorrect.— Elon Musk (@elonmusk) June 8, 2016Minutes later, referring to the Model S sedan and Model X SUV, he added:S and X cells are also Panasonic— Elon Musk (@elonmusk) June 8, 2016In April, Musk said Tesla would increase total vehicle production to 500,000 units in 2018, a goal suppliers have said would be difficult to achieve. The company has already taken 373,000 orders for Model 3. Reports cited anonymous\xa0sources Tuesday who said Tesla was likely to add Samsung SDI — a Samsung subsidiary independently listed on the South Korean stock exchange — as a supplier of batteries if sales of Model 3 exceeded expectations.Samsung SDI declined to comment on the reports, but its shares climbed over 6 percent during trade Tuesday, beating the wider South Korean stock market that gained 0.93 percent. On Wednesday, however, the KOSPI Index gained 0.77 percent while, following Musk’s tweets, shares of Samsung SDI shed 8 percent. Shares of Panasonic, on the other hand, rose as much as 5 percent in response to the news Wednesday, before closing 3.68 percent higher on the Tokyo Stock Exchange, while the broader Nikkei 225 Index gained 0.93 percent.']"
https://www.ibtimes.com/bmw-revamps-rd-new-era-self-driving-cars-2377799,BMW Revamps R&D For New Era Of Self-Driving Cars,Reuters,06/03/16,3:03 PM,"['BMW is overhauling its research and development activities to focus on self-driving cars, board member Klaus Froehlich told Reuters, a move which includes a revamp of its ""i"" sub-brand of carbon-fibre based electric vehicles.The company is updating its zero-emission vehicles after a lackluster response to its only fully battery-powered car, the i3, which recorded only 25,000 sales last year. By contrast, Tesla already has more than 370,000 orders for its Model 3.To help improve sales, BMW (BMWG.DE) is increasing the battery range of its i3 city vehicle by 50 percent this year.Its next full-fledged new electric car model is not due until 2021, but the Bavarian auto maker is also planning to build a new version of its i3 electric car to be released by 2018, a source familiar with the matter said.""It is a sportier brother for the i3,"" said the source, who declined to be named.Rival Tesla (TSLA.O) is due to release its Model 3 in 2017, and as rivals Porsche and Audi are working on all-electric cars for release by 2019.A new BMW flagship model with autonomous driving capabilities will follow in 2021. As a result, Froehlich is increasing the proportion of software and technology experts.Today, software engineers make up just 20 percent of the 30,000 employees, contractors and suppliers that work on research and development for BMW. Within the next five years, BMW wants to raise that proportion to 50 percent of overall R&D staff.In an interview at the company\'s headquarters in Munich, BMW board member Klaus Froehlich, who is in charge of development, said he reorganized company-wide research and development in April.""It is now in ramp-up stage. We call it Project `i Next\'.""As part of its push in autonomous driving, BMW is hiring experts in machine learning and artificial intelligence. It is also integrating the functions of existing computer-driven assistance systems like cruise control, emergency braking, lane-keeping support and automatic parking.The revamp follows high-profile staff defections from the ""i"" electric car division this year. Dirk Abendroth, manager of BMW\'s ""i"" powertrain group; Henrik Wenders, vice president for product management BMW ""i""; and Carsten Breitfeld, vice president engineering, head of the i8 vehicle program, were poached by a Chinese electric vehicle startup.Ride-HailingWith a fully autonomous vehicle, BMW could launch a ride-hailing business without having to pay drivers, Froehlich said. That would give carmakers a competitive edge over ride-hailing companies like Uber [UBER.UL] and Lyft, which are eroding car sales by making part-time use as convenient as ownership.Earlier this month, Toyota Motor Corp (7203.T) said it would invest in Uber, and Volkswagen (VOWG_p.DE) announced a $300 million investment in Gett, a smaller ride-sharing company.BMW may partner with a ride-hailing firm, too, particularly in markets like China. But the Bavarian carmaker is still working on its strategy on potential partnerships with such companies, Froehlich said.Sales of highly autonomous vehicles - those where permanent active input from the driver is not required - are not expected to take off until 2020. But they could then rise to around 9 million a year by 2025, according to analysts at Exane BNP Paribas.China, the world\'s largest car market, is likely to be the market where autonomous cars will first emerge on a large scale, Froehlich said.""China is extremely fast implementing technology. Last year more electric cars were sold in China than in all the other global markets combined,"" he added.BMW is also considering expanding in the area of reserving parking spaces and electric car-charging stations over mobile phones, a market which is still fragmented within countries. The carmaker has already invested in ParkNow and Parkmobile, two digital parking and payment services.""We want to actively participate in a consolidation process,"" Froehlich said.']"
https://www.ibtimes.com/tesla-tsla-motors-shareholder-meeting-2016-business-usual-expected-2375951,Tesla (TSLA) Motors Shareholder Meeting 2016: Business As Usual Expected,Himanshu Goenka,05/31/16,2:00 AM,"[""Tesla Motors\xa0Inc. will hold its annual shareholders’ meeting Tuesday at the Computer History Museum in Mountain View, California, at 2:00 p.m. PDT (5:00 p.m. EDT). No surprises are expected at the event whose main highlight will be billionaire owner Elon Musk fielding questions from investors.The meeting, announced on April 15, will likely kick off with a formal vote on the reelection of two directors\xa0to\xa0the company’s board, Brad W. Buss — a board member since November 2009 — and Ira Ehrenpreis — on the board since May 2007.Shareholders will also vote on a couple of other matters, such as the reappointment of Tesla’s accounting firm and a shareholder proposal to completely stop limited supermajority voting requirements.The voting will be followed by a short presentation by CEO Musk, after which he will take questions from the audience, according to Electrek. It would be the first time that the questions asked will be chosen from among the most popular ones posted on an online Tesla community forum, Tesla Motors Club.According to its website, Tesla investor relations “will choose some of the most popular questions” asked on the forum, the popularity being decided by a vote among the forum users.Two of the top three popular questions, as of 1:00 a.m. EDT, were\xa0related to Tesla’s recently announced Model 3, for which the company received 325,000 reservations — worth about $14 billion — in a week after it was unveiled.Forum member techmaven asked: “Since the Gigafactory is critical to a successful Model 3 launch, would Tesla please provide updated Gigafactory capacity in terms of GWh's, including how many Model 3’s can be built with the pilot phase?”The next-most popular question was asked by Hogfighter: “Regarding Tesla Energy, was the choice to raise prices on power packs a function of higher costs, or higher pricing power due to demand....and can we expect higher profit margins as well?”And the Model 3 was the focus of the third-most popular question, asked by AIMc: “Do you expect the model 3s first produced in Q4 2017 to be hardware equipped for true autonomous driving with only government regulations and software validation holding up implementation?”For those who are unable to attend the event, it will be streamed live on the Tesla website, and can be accessed here.""]"
https://www.ibtimes.com/exclusive-apple-explores-charging-stations-electric-vehicles-2374044,Exclusive: Apple Explores Charging Stations For Electric Vehicles,Reuters,05/25/16,11:59 AM,"['Apple is investigating how to charge electric cars, talking to charging station companies and hiring engineers with expertise in the area, according to people familiar with the matter and a review of LinkedIn profiles.For more than a year, Silicon Valley has been buzzing about Apple’s plan to build an electric car. Now the company appears to be laying the groundwork for the infrastructure and related software crucial to powering such a product.The moves show Apple responding to a key shortcoming of electric vehicles (EVs): recharging the batteries. A shortage of public charging stations and the hours wasted in charging a car could represent an opportunity for the company, whose simple designs have transformed consumer electronics.Apple has never publicly acknowledged a car project, and it declined to comment for this story. Neither the LinkedIn profiles nor sources said specifically that the company was building charging stations for electric cars.But automotive sources last year told Reuters that Apple was studying a self-driving EV, as the Silicon Valley icon looks for new sources of revenue amid a maturing market for its iPhone.Apple is now asking charging station companies about their underlying technology, one person with knowledge of the matter said. The talks, which have not been reported, do not concern charging the electric cars of Apple employees, a service the company already provides. They indicate the firm is focused on producing a car, the person added.Charging firms are treading carefully, the person said, wary of sharing too much with an outfit they view as a potential rival.It is unclear whether Apple would want its own proprietary technology, such as Tesla Motors’ Supercharger network, or to design a system compatible with offerings of other market players.Several charging station suppliers contacted by Reuters declined to comment about any dealings with Apple, which typically requires potential partners to sign nondisclosure agreements.Arun Banskota, president of NRG Energy’s electric vehicle charging business, EVgo, did not respond directly to questions about Apple, but said repeatedly his company was “in discussions with every manufacturer of today and every potential manufacturer of tomorrow.”Apple has also hired at least four EV charging specialists, including former Bayerische Motoren Werke (BMW) employee Rónán Ó Braonáin, who worked on integrating charging infrastructure into home energy systems as well as communication between EVs, BMW and utilities, according to a LinkedIn review.As recently as January, Apple hired Nan Liu, an engineer who researched a form of wireless charging for EVs, for instance. And Quartz reported this month that Apple had hired former Google charging expert Kurt Adelberger.EV charging stations are manufactured, installed and operated under varying business models. Players in the space include private companies such as ChargePoint and ClipperCreek, public utilities, infrastructure companies such as Black & Veatch and Aecom as well as General Electric, Siemens and Delta Electronics.Charger ShortfallThe electric car industry has faced a chicken-and-egg paradox with the installation of charging stations. Property owners have been reluctant to install them before EVs hit the road en masse, and drivers are wary of buying EVs until charging stations are widely available.Apple’s home state of California by 2020 will need about 13 to 25 times the roughly 8,000 work and public chargers it currently has to support a projected 1 million zero-emission vehicles on the road, according to an estimate by the National Renewable Energy Laboratory.Tesla recently goosed EV demand, unveiling its comparatively affordable Model 3 sedan, generating hundreds of thousands of reservations by potential buyers and leading many experts to calculate the number of EVs will soon outstrip the charging station supply.Tesla also has led the way with a proprietary network for customers, who also can use public chargers. Its more than 600 Supercharger stations juice up a car in about 30 minutes, more than twice as fast as the standard fast charger called Level 2.One global engineering and construction company already has reached out to Apple to offer its services, a person at the firm said.“It would be natural to assume if Apple is going to have a full battery electric vehicle that creates a seamless consumer experience the way Apple does, the charging infrastructure and its availability would be of paramount importance,” the source said.']"
https://www.ibtimes.com/tesla-motors-tsla-plans-stock-offering-raise-2-billion-after-goldman-sachs-upgrades-2370980,Tesla Motors (TSLA) Plans Stock Offering To Raise $2 Billion After Goldman Sachs Upgrades Electric Car Maker To ‘Buy’,Angelo Young,05/18/16,5:21 PM,"[""Tesla Motors has answered a question that has been floating around for months: How is it going to raise much-needed capital to hit its goals over the next few years?On Wednesday, the Palo Alto, California, maker of the Model S electric luxury car and Model X luxury utility vehicle answered that question by announcing it would begin selling stock or securitized debt in an effort to raise at least $1.4 billion to be used for “general corporate purposes.” The sale would be\xa0one of the biggest U.S. equity transactions of the year so far.In addition to the company's stock sale, CEO Elon Musk is selling a portion of his shares, which could raise another $600 million, according to the prospectus.The company said it would offer 6.8 million shares while a group of five investment banks, including Morgan Stanley and Goldman Sachs, acting as lead book runners for the stock offering, would offer an additional 2.77 million shares. Deutsche Bank, Citibank\xa0and Bank of America Merrill Lynch\xa0will also participate.The announcement came just hours before Goldman Sachs issued a research note upgrading the company’s stock to “buy” based on improved U.S. macroeconomic conditions and a higher-than-expected volume of preorders for the $35,000 Model 3 sedan, due out in late 2017.“We think diminished concerns about a recession provide a bit more downside protection than in February, as does the near 400k in reservations, which validate the long-term demand picture in our view,” the note said. Goldman set a six-month target price of $250 per share, up from around $211 on Wednesday.In its first-quarter letter to shareholders, Tesla said it expected its level of capital expenditures for the year to increase from $1.5 billion to about $1.75 billion as it moved forward its target of building 500,000 cars to 2018 instead of 2020. The move came after the company received nearly 400,000 Model 3 preorders.For months analysts have speculated that Tesla would either borrow more money or look to the markets for more capital. The company ended March with $1.44 billion in cash and equivalents and $3.19 billion in short-term liabilities, meaning payments that come due within 12 months.Tesla’s share price rose following the release of the Goldman note early Wednesday and ended the regular trading session\xa0up 3.18 percent at\xa0$211.17. The price fell nearly 2 percent in after-hours trading.""]"
https://www.ibtimes.com/takata-declares-nearly-14-million-us-air-bag-inflators-defective-2369876,Takata Declares Nearly 14 Million US Air Bag Inflators Defective,Reuters,05/16/16,9:24 PM,"['Japanese air bag manufacturer Takata Corp (7312.T) on Monday filed reports with U.S. auto safety regulators declaring nearly 14 million air bag inflators defective.Earlier this month, Takata said it would expand recalls for defective air bag inflators by 35 million to 40 million in several tranches through 2019, adding to the 28.8 million recalled before May 4.Monday\'s recall of nearly 14 million inflators is the first tranche of the expansion announced May 4.This is the largest recall in U.S. auto safety history. Malfunctioning Takata air bag inflators can explode with too much force, sending shrapnel into vehicles. The issue has been linked to 13 deaths worldwide\xa0and more than 100 injuries.Takata said there are no reports of any ruptures or injuries linked to the inflators involved in the most recent expansion\xa0but agreed ""out of an abundance of caution"" to file the defect reports to promote public safety and in cooperation with U.S. regulators.Takata said it is aware ""that remedy parts are not currently available for many of the vehicles containing inflators."" It agreed to work closely with each manufacturer to develop a recall plan to focus on high-humidity areas where the risks are greatest.Air bag inflators made by Takata have shown an increased chance of malfunctioning, over time, when exposed to humidity.Earlier this month, the National Highway Traffic Safety Administration (NHTSA) said Tesla Motors Inc (TSLA.O), Fisker Automotive and Jaguar Land Rover will recall Takata air bag inflators, bringing the number of automakers involved to 17, including Honda Motor Co. (7267.T), Ford Motor Co. (F.N) and Fiat Chrysler Automobiles NV (FCHA.MI) (FCAU.N).Jaguar Land Rover is a Tata Motors Ltd (TAMO.NS) brand.The expansion of up to 40 million inflators will cover all the remaining Takata inflators containing ammonium nitrate-based propellant on driver and passenger frontal air bags without a chemical drying agent, known as a desiccant, that were not previously recalled.']"
